"SAMPLE.1"	"SAMPLE.2"	"SAMPLE.3"	"SAMPLE.4"	"SAMPLE.5"
"cg10135682"	0.272665088538873	0.956500048125585	0.911911291792289	0.976183039830983	0.939161121651241
"cg15214506"	0.904680836990953	0.834626217706982	0.549680664714366	0.7590811899093	0.445997013615802
"cg27488680"	0.434683857197425	0.747144709493138	0.152489978548564	0.817425186664101	0.301274865504124
"cg10819807"	0.124292130973108	0.594812224017439	0.05343408656579	0.642107686869835	0.0707672001998195
"cg02889647"	0.357274798781959	0.322920599745047	0.844622721897681	0.65538455359656	0.622865330187897
"cg10500702"	0.109355661949644	0.202864428460569	0.922842555669111	0.158332498837116	0.672937509471682
"cg14222574"	0.119995059353178	0.439031587311411	0.602613468295664	0.427844768174069	0.181650441791475
"cg04545516"	0.274561497589882	0.219064623914377	0.31579064098928	0.699980739187165	0.686414421272247
"cg03870816"	0.192029573366053	0.957059869080052	0.904207347934366	0.93332890611168	0.951550101998621
"cg18325834"	0.139766383842952	0.531843670173438	0.690321626257181	0.661031297673223	0.502839107987127
"cg07418387"	0.814579405467167	0.791499169427683	0.874749375307545	0.88936727059436	0.831598157133124
"cg15187175"	0.910484769495863	0.93790940675883	0.973799429359807	0.843428809227893	0.900836888866413
"cg03580787"	0.597824279672	0.825632432627742	0.30067286122885	0.762999347296558	0.162846703852529
"cg01708458"	0.148872678662009	0.369590134029823	0.34956124678423	0.264960883512196	0.663881210685383
"cg14564161"	0.696124727120731	0.861683987271279	0.435616623310448	0.618096594241063	0.907983530244237
"cg04023717"	0.200553381277015	0.734737062432838	0.438953043972415	0.913729368383831	0.48661119787553
"cg14648471"	0.804766797697328	0.916962679396528	0.829089585512714	0.950217162391728	0.911064822535748
"cg00545232"	0.232596292948324	0.249889192977362	0.114846411424325	0.117418402913626	0.185266121333063
"cg19308397"	0.320363124916461	0.417823430298589	0.827616113968113	0.628892046348397	0.522974420301194
"cg17214157"	0.819372625290844	0.847490647083585	0.799670991708215	0.890886908789002	0.700469016716571
"cg08326861"	0.36097511338988	0.82731850393191	0.939878014075401	0.880396681855267	0.895008358341487
"cg05518050"	0.566948386529941	0.699439653499194	0.698494882123758	0.678807754612072	0.729347944757078
"cg02310386"	0.318873606585152	0.489034363312896	0.437596490797324	0.703826486349361	0.675534133938642
"cg22865713"	0.170541887583277	0.257326635948269	0.3994891801147	0.176539580277454	0.270805137773099
"cg08793658"	0.913337081019296	0.909685425114862	0.978296756572939	0.8763890447409	0.896638797658893
"cg26843807"	0.145039210225975	0.267819517280538	0.252954565475511	0.270381284018401	0.539949180495091
"cg23558626"	0.57741537556204	0.798111338324497	0.945365273277109	0.844726809870569	0.944519882785498
"cg23690737"	0.883485260253706	0.566911371824759	0.58189438085452	0.867073425542761	0.822424952077899
"cg18034742"	0.733904574200336	0.930391640427522	0.915724661460222	0.929983635690527	0.924921845784609
"cg20373544"	0.74951997213225	0.421606222235838	0.019742471976516	0.686440167543658	0.0767018077558664
"cg07412186"	0.7441689285646	0.621342708532663	0.153038354501449	0.81463186725385	0.68128743690931
"cg04508951"	0.406725831289559	0.14417307541261	0.466260845109562	0.157444402589972	0.606107862266757
"cg12437809"	0.441020360403996	0.770834852673623	0.47762686995128	0.820836415143046	0.783242546819267
"cg12819393"	0.133964020004704	0.322449464322138	0.178204130249264	0.233968109725169	0.0951257865348433
"cg03854952"	0.937869509346664	0.943122412791259	0.924928344715899	0.95501216507621	0.572115950525775
"cg07908984"	0.851852597269887	0.856120971884764	0.827035070719993	0.875821372756644	0.861511897899027
"cg02766941"	0.930917385068026	0.886065275393852	0.928353455010365	0.924438767850821	0.937554062647426
"cg00864293"	0.349191204825109	0.305352154240028	0.635283170950194	0.455581052301715	0.483129545776777
"cg26226988"	0.0779366912978944	0.255622446035152	0.0446480233961197	0.340770844341536	0.0626038210989297
"cg27188827"	0.228739658758166	0.262929859888429	0.0370895198614659	0.308069070873751	0.127096540253716
"cg14950321"	0.130580854735274	0.733615730299083	0.119053105460242	0.508148767185267	0.434064862469033
"cg03199958"	0.826662268747788	0.575116487083623	0.957843144052286	0.941488411204924	0.515072309541829
"cg12034494"	0.138012689616703	0.610255704987024	0.303271792275163	0.444859807818307	0.252510578863255
"cg00469797"	0.183864794716463	0.312248075538038	0.282862815738097	0.220320846039568	0.109104289571657
"cg24690314"	0.814342529248174	0.6175920999875	0.879198297617509	0.773117807129973	0.879333082989524
"cg13828808"	0.417751572920207	0.810595758363247	0.510948447529723	0.540796595845191	0.72792828013058
"cg08346735"	0.909276468391739	0.903151905311492	0.748335699897739	0.869111480427558	0.926684126288338
"cg02770688"	0.481367679074285	0.970013572733668	0.993472222823048	0.943568434522445	0.994582957969626
"cg18621256"	0.201099210879727	0.630840748365327	0.655508107682884	0.610292459765688	0.762840220170936
"cg11909574"	0.14959498111998	0.869260233827618	0.94796952416225	0.473951729426479	0.904446704477295
"cg24393783"	0.618036858488875	0.590371209797051	0.462222527992841	0.692210249748098	0.772207973165698
"cg26510150"	0.950413040384082	0.909849584060243	0.975086880058604	0.981701783703317	0.915618860722985
"cg09440866"	0.0793766672357377	0.0537294194396031	0.000285237324808497	0.0836385791208255	0.0562607658990432
"cg14800603"	0.604304275766069	0.296059624080544	0.181827885351445	0.210593049052461	0.262230231468159
"cg13991019"	0.87059840323102	0.873614987362606	0.935472733515907	0.921812872833124	0.886240612817158
"cg16882206"	0.608252141451195	0.832597030674403	0.908501396035524	0.660544685383237	0.933763756718349
"cg14921271"	0.371468988145273	0.443937750933056	0.352442430419017	0.679370318473533	0.120285872650895
"cg06872115"	0.166682282393756	0.863084228929623	0.435449713245037	0.800470591628808	0.390692252851147
"cg09336017"	0.72649510778241	0.82794784397195	0.838170782839151	0.867296942401953	0.872147319173962
"cg26132809"	0.0805016319162412	0.424929032328125	0.0729842386502173	0.531020675018843	0.142222596017298
"cg20690782"	0.193857476075198	0.417843422913591	0.106035795015815	0.397081707668039	0.108013370604787
"cg18766847"	0.128773703673646	0.309286485122534	0.206838773650454	0.634173274829821	0.229728118246614
"cg20971407"	0.126521803575679	0.625700313578857	0.667792290647475	0.807369146164895	0.180808037523985
"cg15424369"	0.914657740825266	0.722399729400381	0.920040607968915	0.765293734928441	0.90163165675446
"cg06679878"	0.36933713761943	0.73206357154661	0.690965346123091	0.585280960002985	0.132219638610566
"cg02965931"	0.35788652169487	0.861734646728155	0.957619860918635	0.856600354066103	0.914875186923236
"cg07450805"	0.0994402783449099	0.248366037542939	0.802624899129641	0.364529983511617	0.417123821541038
"cg01590948"	0.681497053624305	0.67229765267878	0.840700431023536	0.748126405197642	0.817262086308942
"cg13555933"	0.864687854199361	0.968056931577208	0.907760919549029	0.971011173974392	0.955081365453386
"cg21061859"	0.121658834373518	0.308089983249791	0.167083925304761	0.234032387460565	0.193789149100999
"cg09326079"	0.875750042942325	0.684893557801432	0.888274131515139	0.86246451311503	0.885247408476283
"cg27353640"	0.897787665004971	0.92484731143842	0.926571074444649	0.881943174934302	0.933875478036348
"cg18175606"	0.399370328674309	0.24851801508549	0.196842170543276	0.363592931986929	0.291549272393789
"cg04938738"	0.106944080972387	0.518044963848898	0.235576998538593	0.658905051034689	0.0880878140198029
"cg25758567"	0.791010945853335	0.794390108797351	0.505238247602368	0.813885018771558	0.618573654851843
"cg26661640"	0.794363519434134	0.682232743896515	0.744335465853519	0.689350786200656	0.555799561342927
"cg25937598"	0.277025924167911	0.33754625004375	0.661972306704997	0.450198374106544	0.19894879091925
"cg26980529"	0.683112501319115	0.828241130601255	0.827652777129902	0.821599652372548	0.774273947499844
"cg20371401"	0.169532161675605	0.352750066784427	0.0665625212238404	0.196026235113682	0.0918076541840092
"cg13088902"	0.122122215106312	0.31775053248658	0.0743149567373177	0.164144509551758	0.136374125201678
"cg24792113"	0.137009480725228	0.350558288368793	0.457537234856122	0.0789554555661127	0.266730323260429
"cg12689806"	0.441460281539343	0.230586212699637	0.855808894901633	0.327519808492341	0.839356354645687
"cg23537820"	0.946782255470469	0.951243458771663	0.96153363349128	0.969349323777841	0.988371576088177
"cg23054394"	0.950202024668607	0.897940319317184	0.981221890177965	0.910818756486176	0.935733422114584
"cg14353506"	0.831335540642409	0.815277057690349	0.914069577272096	0.824259298100807	0.0762618059244395
"cg05345996"	0.801372704203119	0.958706355434969	0.862416910770079	0.904818584569251	0.367258384768864
"cg01605366"	0.250795406070612	0.665218421328345	0.928244506832664	0.779290896762145	0.853483819574873
"cg14179950"	0.893848953797363	0.756979490806778	0.882206245262243	0.926255403966285	0.843902946163869
"cg01610636"	0.700301715118298	0.828975535575091	0.817265764937842	0.835747091819148	0.788987273101466
"cg04223793"	0.472255161270089	0.531283703862147	0.261678234736368	0.602260948340493	0.520868884414621
"cg24802899"	0.464429578811709	0.736507376875259	0.920531245854851	0.777603458626628	0.758483573869779
"cg00278547"	0.563476551132298	0.216622420573034	0.174434933078211	0.615834699154606	0.129791591807792
"cg07568307"	0.479579512595659	0.605777764205901	0.33093791541439	0.470084012433094	0.535549324262466
"cg00909062"	0.769227538411328	0.655115805909678	0.883785547170254	0.596760779797595	0.59389139589987
"cg18609248"	0.570148404533011	0.516853196260768	0.556117795996315	0.660826338039995	0.700071873070341
"cg22795331"	0.455785191512193	0.369647098243513	0.584663592435639	0.718439290821784	0.884515911505946
"cg23118549"	0.352535367430192	0.535440288746453	0.406899094572348	0.585965592136337	0.32169960678381
"cg22004422"	0.837438772998288	0.848887723438893	0.846732278932326	0.85545512136975	0.877461131169687
"cg09464875"	0.955697723581626	0.94534508196145	0.985435928058413	0.985963738107017	0.978206495680978
"cg19036773"	0.182519802638241	0.226551441524236	0.197846771404594	0.542851900914394	0.456128687521056
"cg19923238"	0.776226560358776	0.827827885880817	0.900265372573566	0.804841988832567	0.812196424156096
"cg17783815"	0.72439162089339	0.905462099126343	0.81233834361412	0.91465229383928	0.889898752882847
"cg14927712"	0.339422237749692	0.392816890227949	0.418935485697929	0.535338195687717	0.306598127119604
"cg26094802"	0.455097742547751	0.940711216689005	0.909377820517542	0.931664357366784	0.87221066254216
"cg13606495"	0.670259753755451	0.902816097041354	0.895109794615723	0.908400582696603	0.944084927125456
"cg25160899"	0.253245294711088	0.409039803777671	0.115646864324331	0.403375248038103	0.166198995824259
"cg16042099"	0.163359059905344	0.51257157230996	0.46353838662389	0.63849533569564	0.310180426617927
"cg12931171"	0.681463788026244	0.873349564017841	0.374953324484306	0.825593295020987	0.300694439121994
"cg24671886"	0.785991033917444	0.328355370582477	0.742272648606855	0.130542145216384	0.826688561207058
"cg10896609"	0.55338786522763	0.96386451347957	0.99038146655187	0.945626592277576	0.971780009045216
"cg25760782"	0.772256842874034	0.864224259737951	0.868653742821839	0.826760364245946	0.635243905444581
"cg15038286"	0.0997207391057214	0.281427619945691	0.0357261524523693	0.223326776884651	0.0648356594851969
"cg20158671"	0.654207309190014	0.900664979550669	0.909700037489305	0.932184776467643	0.82999879882436
"cg06383709"	0.76490238706098	0.838856972289837	0.330333137487095	0.64671900145051	0.471333928611055
"cg25186802"	0.187361001839933	0.621920605815508	0.142363275781943	0.185642102721898	0.10551514376159
"cg14580228"	0.370869563009451	0.234366747063032	0.298884652500915	0.364505791031884	0.473147444693707
"cg03275076"	0.830708553449208	0.867972356530696	0.951947535685578	0.925516443106306	0.886840704239195
"cg25347127"	0.85584717045884	0.852399329153412	0.817768196418705	0.833766853268652	0.846844302518538
"cg02600859"	0.894418211251854	0.655363323747807	0.876125391490958	0.262758277257105	0.666073959948613
"cg24399555"	0.644703900839506	0.724250843079243	0.853939908869285	0.582031780625107	0.453772295210195
"cg20705893"	0.295557020085357	0.469601354520127	0.137406331809375	0.552998765767403	0.152690622505159
"cg23890469"	0.143006589084371	0.419882315115868	0.491420946846356	0.409680658671881	0.176326464336922
"cg26360026"	0.454594404579781	0.243092365529945	0.187475088049243	0.578871059167358	0.119203859216149
"cg00976619"	0.685424026657856	0.212428851237582	0.000676851063878254	0.0772099765701634	0.0832466708942974
"cg16769381"	0.910381010916873	0.896961757298013	0.718755023134389	0.922178420894052	0.95314855031186
"cg14485765"	0.856250053099321	0.851393644699273	0.97853404075665	0.879622094568759	0.559413318289293
"cg05127036"	0.705346094733546	0.918307578388398	0.953933581379432	0.913884534829173	0.933312150948735
"cg23530268"	0.399886834721314	0.87280258183997	0.941991714932233	0.860583792642815	0.817881299715522
"cg13372231"	0.129715517092128	0.769688612633146	0.35501697875159	0.84059120224928	0.686737753168976
"cg25129097"	0.77840970145642	0.197215660954773	0.890637751424611	0.250419537775842	0.0702805327839899
"cg16328078"	0.904047145848219	0.94677788211833	0.951705770235591	0.902475493029403	0.931446312316484
"cg01443285"	0.362349470348996	0.327845809821004	0.21007789363935	0.364694041148469	0.300833449084037
"cg02743674"	0.176907500595497	0.478874842772918	0.253494185647385	0.431055182304504	0.133808201980734
"cg10454327"	0.883824671341211	0.853231092185041	0.711203315267345	0.844764860127468	0.49960947599588
"cg22944803"	0.297493641553112	0.78877866165529	0.819716359569867	0.823489531129341	0.887511201640495
"cg22989894"	0.931931847092737	0.943553280639358	0.98898779362941	0.948853289522599	0.979839029070676
"cg14078100"	0.199274942500022	0.267913604586174	0.134011065293029	0.231313921197954	0.449074469501042
"cg01031949"	0.93658725412733	0.899909845469886	0.73109463949533	0.917118576778421	0.912266324436711
"cg22294773"	0.874287099520123	0.548111876987572	0.462778642034151	0.52588585438668	0.361596577383032
"cg12894142"	0.568183738998003	0.917538529815476	0.972585189101512	0.911797734891227	0.975199078505169
"cg21836699"	0.295931110307582	0.471936457325678	0.038478746350423	0.348243936193998	0.00605357535767756
"cg12280901"	0.469670211020253	0.204923131040029	0.0934746699388322	0.506882059472424	0.0917153100585599
"cg06686805"	0.92508207562657	0.957803864183894	0.96161024354566	0.968387496856903	0.935222550855771
"cg27458549"	0.887189841730187	0.759052427984758	0.580774586224449	0.809270990520334	0.895632148104595
"cg11093939"	0.465418176192877	0.275089176469886	0.566505517893867	0.452778368655685	0.65570862728378
"cg09142117"	0.839809001650038	0.846879946612267	0.871922870809343	0.860428117437903	0.790030594968322
"cg08260790"	0.917572675241281	0.713900051922059	0.968910320559907	0.759371618233389	0.913948960006308
"cg04034967"	0.118003440759137	0.149441874423392	0.0238946595819073	0.575182995926506	0.0311912919410372
"cg18578974"	0.929082488248095	0.903554201017089	0.966429198844899	0.92538143212319	0.956229102844081
"cg15770125"	0.611768491624525	0.770758044417611	0.573657591619116	0.704296929570919	0.610839285573571
"cg14777634"	0.911248562978739	0.879732677624173	0.927795979262554	0.859014045385586	0.908538884649172
"cg03716125"	0.287119512480953	0.129785474865128	0.126643869012774	0.0529194447017866	0.0664712329855909
"cg24368876"	0.198281021649236	0.294258133879215	0.289908565466737	0.512381329033843	0.253153633394885
"cg15440158"	0.318749531359084	0.560579772140106	0.232141800816862	0.281372217662998	0.204172680833166
"cg21871038"	0.456472743475365	0.209141972314964	0.053996801471555	0.436469407539857	0.58333711082413
"cg25648436"	0.148687134522655	0.283389034217947	0.982119161099958	0.234951577491304	0.940678813876471
"cg11747104"	0.908629001565833	0.936648602815255	0.760257591062397	0.77871111427921	0.843600722910076
"cg21517506"	0.917391120614471	0.96540077571653	0.941704710932531	0.972704170711772	0.895779475267669
"cg00904483"	0.495068512239892	0.912123516320661	0.798990661188615	0.9382263655818	0.91081316927174
"cg06717565"	0.0316123987439845	0.133208323847555	0.0163028481463081	0.214894013542563	0.0814878289533408
"cg23621631"	0.295632396096274	0.711690478193685	0.161142971026306	0.81445930897582	0.135480417129909
"cg26105283"	0.563445118965985	0.763483105191992	0.866042967592454	0.639252677294093	0.5393578580422
"cg00337658"	0.907220674725969	0.880247711840941	0.640496023555169	0.937251673715302	0.948458341126664
"cg08934319"	0.906207682696757	0.685380618123915	0.871980572800891	0.87547126121881	0.938816794216953
"cg15246712"	0.0967239296555748	0.202217860300846	0.208132658700531	0.706554848100426	0.467701945384077
"cg01395499"	0.930035993461056	0.931330557925548	0.929455003743016	0.917762805304636	0.952624722197415
"cg20622019"	0.435138225211457	0.619881852368277	0.270677120597364	0.640356267797615	0.312475355641955
"cg03679394"	0.539181206160943	0.781915205111844	0.909383716192907	0.830873951396064	0.786820628618005
"cg16445550"	0.958221413732254	0.886987901677863	0.906601852195522	0.956444139418492	0.935415039977769
"cg14845609"	0.786591260751545	0.771421780469408	0.960046388804198	0.840833071139065	0.903752183767237
"cg02906503"	0.242608358077245	0.64908170728168	0.19107790536454	0.531013665708263	0.12820085442222
"cg06097540"	0.788868352264297	0.505173872308675	0.603855809808595	0.642607590117407	0.847811450062424
"cg13563271"	0.901592551281496	0.846331140687175	0.869448080467316	0.985152129158079	0.957912442548815
"cg25070442"	0.10633213409177	0.292417828512365	0.254136146390789	0.464759028606063	0.159001903615859
"cg24837219"	0.63642716472669	0.939516740936537	0.978408131641346	0.926379584977457	0.97164258083042
"cg15699321"	0.807110996649534	0.49104859544847	0.915549209933291	0.580715115860664	0.877221009989207
"cg16974832"	0.456969182771041	0.877371050371442	0.862237566070534	0.784930877738742	0.741745069339486
"cg10971134"	0.93217381341901	0.966161723907722	0.925367259982489	0.950920149559016	0.826637794659154
"cg16093580"	0.19923482445496	0.871888716018638	0.332481622905269	0.86962024772675	0.453911502831317
"cg03065175"	0.951933416797546	0.895187783011722	0.993013025091285	0.984936013400513	0.965056543307771
"cg11829486"	0.829677074129528	0.757330011247322	0.86472622449568	0.898239633785545	0.843594753551466
"cg14472026"	0.0894429760619119	0.904916923592536	0.941421145761799	0.890819959313903	0.975102697003171
"cg17730234"	0.941726524485196	0.894458673721503	0.987112810890883	0.797872875622227	0.94694625727663
"cg19670474"	0.844102142452532	0.929445687407874	0.981088732370199	0.901961013808084	0.962741424717423
"cg03894650"	0.890624757112702	0.867356146951765	0.87998489296944	0.884133960438983	0.886558069205461
"cg02856462"	0.514914508643541	0.830543465629687	0.871189476498176	0.790266138214579	0.753374758535511
"cg08349931"	0.49425863222959	0.586371685779902	0.855253111847971	0.824977597079602	0.666456888923901
"cg04383442"	0.913967783996223	0.91895800429675	0.930572063295812	0.928457021636574	0.915990296189589
"cg20731878"	0.711938024653233	0.653942917366285	0.807027905464723	0.694024803224906	0.719063963245621
"cg09072291"	0.859368666797912	0.811603349814227	0.899989270701946	0.826611284153948	0.913327802131308
"cg20428196"	0.204495537144744	0.313466661732081	0.395939971777089	0.194233111582235	0.873674827361091
"cg02705792"	0.501807054320056	0.727293713271408	0.646215451160888	0.88186439065475	0.893801155402035
"cg22051776"	0.964696461648765	0.965264999489905	0.989909241442844	0.976064451999545	0.969665526227984
"cg09042581"	0.887896176478476	0.917762781147395	0.719333587622575	0.919851510716984	0.845633601519968
"cg12417176"	0.601860589461691	0.968365643825938	0.922479458152356	0.867299932344473	0.665192126711133
"cg10074498"	0.777031797902716	0.927593513276614	0.679251057014052	0.884450740955605	0.88193699770135
"cg26723624"	0.503076688849382	0.903371301072809	0.825318149376867	0.90147466409519	0.856542065522843
"cg10920378"	0.301541004867007	0.312986464645325	0.412046597610493	0.400637518728491	0.547391752935018
"cg23485591"	0.351894676934984	0.777736046026559	0.844084555735798	0.817172691495115	0.851277983088741
"cg22981926"	0.926617405067608	0.935009176719518	0.959699810828336	0.950937102306852	0.876558364022802
"cg13986272"	0.0801986702030732	0.286967587238403	0.0551000381768017	0.243268255460652	0.452321815221196
"cg04611073"	0.971351719842225	0.870673092675984	0.86379921390902	0.867403379886335	0.810020877413836
"cg11045531"	0.828068554604423	0.873717106472272	0.816777844988237	0.898926349667875	0.90736571370121
"cg20424189"	0.921645579052116	0.908236219224406	0.905781310020694	0.907757617073771	0.923989688262563
"cg15039102"	0.314611620513768	0.689593088037081	0.795983514615581	0.828618762662515	0.827041811447883
"cg20621765"	0.694343572300353	0.73631954637399	0.647462159621847	0.756017608025943	0.884712390446919
"cg15191795"	0.156923569519354	0.412071979604254	0.695329106993536	0.688295468701612	0.103853038490429
"cg10016872"	0.651019675478057	0.74890752977804	0.815985938983963	0.783160082572263	0.84998422441057
"cg22480109"	0.795114761155809	0.272495352780974	0.527213360152711	0.377997445517769	0.813456521987998
"cg21186966"	0.154867120708351	0.594547027471641	0.551114800308538	0.671475049677311	0.512897359648478
"cg26433322"	0.893692348464473	0.896357169925022	0.875887421681315	0.88003393500967	0.915482499230689
"cg16456252"	0.0763940571324713	0.153550695812681	0.0491515273217674	0.105410361653709	0.0687915202468012
"cg16469740"	0.250932293006478	0.244862001034998	0.166421347367046	0.222300350119311	0.210855453343805
"cg24629438"	0.934965257941278	0.935280673475275	0.939569024276278	0.942454921524297	0.912327094432033
"cg06422947"	0.755771019406623	0.746661386118766	0.867214398298022	0.88955734684192	0.814658000260805
"cg07331478"	0.16484036049199	0.553499977723695	0.770283063806278	0.498284756293975	0.748293894114542
"cg27361847"	0.113229488957519	0.550319970295489	0.517117955809155	0.73576406035128	0.934063464226594
"cg10508468"	0.507714583017032	0.525591104031082	0.427955269650849	0.867020415466542	0.510008170543635
"cg03628053"	0.88570718612191	0.545059155518439	0.927878277522976	0.904594792756911	0.540008364012791
"cg06902828"	0.747602962498641	0.962579204854341	0.940427951579647	0.966283717145303	0.849028348941074
"cg19117051"	0.264941839535646	0.666412572831885	0.46173722457552	0.626157224436144	0.170036921348308
"cg10218733"	0.469987885199109	0.891930308222344	0.830047588315556	0.707948943943239	0.917366496821144
"cg20299802"	0.833899976270339	0.480807942885146	0.618947107400346	0.67404261270946	0.796239690633702
"cg26565054"	0.276640727797305	0.443737516034931	0.442501334692384	0.783874441898198	0.826663450772655
"cg08718108"	0.961465229354557	0.95093226567085	0.984960729522952	0.92884727542244	0.98720308477013
"cg24627900"	0.152885452140974	0.751593998517547	0.249402025413442	0.387488597484217	0.231033301457271
"cg17104596"	0.16399618365634	0.704442526929969	0.651123990939873	0.700608960692403	0.731670426809538
"cg20684174"	0.650472246176045	0.860583580138567	0.887258206997779	0.740247581794311	0.883120534312711
"cg08550435"	0.797607381626683	0.870907980836658	0.875364103639108	0.835208767439188	0.93332343537976
"cg24458314"	0.819363885858323	0.835533183502161	0.716210227997884	0.811778928248623	0.782202660394562
"cg19960165"	0.899261249713861	0.9237105694592	0.926309345864175	0.957074530115517	0.974980156768849
"cg17233829"	0.95751572034904	0.948037321990374	0.968805535251399	0.971562099518672	0.975805076018841
"cg06830148"	0.226963346401777	0.643802302823961	0.461973450435478	0.638199710320723	0.122016943361247
"cg07061355"	0.902200188542579	0.840473575077323	0.988877735921051	0.909733254566814	0.915033940860344
"cg21204600"	0.475733344411866	0.703919256206527	0.437290662386929	0.95124857419181	0.90581614910582
"cg26803268"	0.0594285671346149	0.0992438803389096	0.0347653005154805	0.0341854387265431	0.0575426484400117
"cg14039622"	0.559771052051215	0.92738625797214	0.976181710481859	0.817001782718779	0.914933695977703
"cg01803704"	0.641291945753164	0.923593863894228	0.974515641859075	0.975885974856479	0.968460457984476
"cg20502257"	0.745006816930053	0.484997582494955	0.170330978644229	0.683240161877186	0.920393637437558
"cg07623037"	0.486877697876529	0.970428823219559	0.990289643351045	0.991144452940729	0.91500639157317
"cg09261793"	0.546163465632899	0.882117694522894	0.937239814213218	0.989237127202997	0.792008853044775
"cg14155184"	0.883452438787148	0.584854562347071	0.671081047498627	0.838837904367668	0.600029412521153
"cg15257719"	0.895882613335599	0.879429593915232	0.830434985911932	0.770185990471867	0.878985193005384
"cg20434562"	0.933882792472615	0.96760099535522	0.974763341557793	0.900402290310618	0.938708115249542
"cg15184452"	0.923518984670806	0.945627076246239	0.989713916561423	0.985007719410351	0.966471191032148
"cg12517577"	0.147192315180103	0.696959926085286	0.613531638117164	0.44249595677692	0.477222523348864
"cg01315919"	0.556968160369183	0.503343098109235	0.347158712362881	0.705076651939836	0.762196644412408
"cg12924956"	0.214921232213348	0.297394471415084	0.303744498442227	0.27469923775116	0.149953824429441
"cg09704116"	0.0871122855856729	0.127681226189051	0.0335731029989897	0.12870442603776	0.0556907639557835
"cg07841173"	0.18620188849858	0.480644762025394	0.208686806399962	0.468641267753904	0.10440590662467
"cg07769588"	0.147811065309767	0.318558786113311	0.1336506162046	0.277179568338349	0.110456041204214
"cg20080878"	0.318123851056723	0.858133228894871	0.928950045763175	0.879266423888447	0.86270918868113
"cg15317722"	0.371976611694403	0.756129686180207	0.971501374640172	0.933579000656825	0.306094421916815
"cg25575532"	0.192301628098609	0.563060693503359	0.242535893400315	0.621399940775515	0.220787483032232
"cg26303222"	0.731608186211573	0.213716542364144	0.76590354891431	0.637219441102665	0.468701960837723
"cg14147855"	0.752125015157418	0.903459975379839	0.810325437355797	0.938358665702691	0.885559830409856
"cg12297292"	0.87367529840255	0.615442624891228	0.794400759558314	0.863346461171431	0.868164589060318
"cg15083851"	0.0659251253067655	0.429318500096277	0.445089751317888	0.27876603547589	0.419520757968832
"cg27533635"	0.773478974177246	0.87105179400938	0.45270239202002	0.569201232637235	0.627778094373737
"cg03482973"	0.286100593825779	0.700425099344899	0.81600679459244	0.522867530946424	0.857335770952374
"cg18090487"	0.161567101229352	0.631447440763	0.766397021384357	0.569237460913048	0.828823081027958
"cg15009913"	0.916517908896992	0.882913156491628	0.878732828078048	0.921460430358706	0.819065701615564
"cg12394168"	0.719405261226595	0.95677244704191	0.924247941891019	0.945837440016076	0.921432085671479
"cg08155908"	0.778516030295055	0.795338171014924	0.874561431827726	0.821652068563805	0.93243452317266
"cg15523060"	0.375436376622139	0.306959668618562	0.10341252571364	0.477318646223126	0.197029364883567
"cg23831517"	0.332228860092139	0.379825729089903	0.829898840195068	0.322720538288041	0.820846955728022
"cg01751245"	0.852070006673755	0.205585072197062	0.296610301192002	0.205874147196577	0.305718943779643
"cg08052120"	0.759835409178606	0.681788640443793	0.786529676132942	0.656795241249172	0.515300656951238
"cg19961228"	0.601772505834461	0.152582736380805	0.000589224466056043	0.98264564343056	0.0496686645777061
"cg21797001"	0.798147413797957	0.866903066752768	0.887918277388398	0.74355709959745	0.880020384865706
"cg20740845"	0.416110686878206	0.462753999348675	0.562926169373886	0.669178138960348	0.624550618218022
"cg00027729"	0.84715808011052	0.75455450244767	0.427909894953904	0.694961210960714	0.230315694017442
"cg24518017"	0.90819368031595	0.789886772218851	0.96615457209542	0.954798267751564	0.919175899718869
"cg09147827"	0.565439796147137	0.460358845892443	0.141980135434578	0.641364242735657	0.492927025085831
"cg15049177"	0.402390570120028	0.868252060583341	0.874733666631134	0.926838396486336	0.65443516593675
"cg02579133"	0.605151216621372	0.234120226502048	0.139449821653267	0.197429076243631	0.150575576804825
"cg21523688"	0.254238140592461	0.75484881444624	0.612541591481745	0.490927319674958	0.504199181344555
"cg25722644"	0.901085681087842	0.883201992424771	0.942260338247103	0.913091829045294	0.854472356695572
"cg14203738"	0.561144445529357	0.822140180341061	0.830126279434385	0.810008369886745	0.75991490767743
"cg03554925"	0.139625962588425	0.709041254268625	0.721063496143604	0.808925360790926	0.882640484430773
"cg10914667"	0.243589091108061	0.325631402501849	0.669034650875638	0.446219336989815	0.511420422872255
"cg05348888"	0.873531226680249	0.894799526313926	0.819426165648531	0.900513652954615	0.690010990462529
"cg05184550"	0.931418553514003	0.860808535422221	0.910395875342172	0.90669069941877	0.400958117896373
"cg09235031"	0.820837234224457	0.742922091527444	0.420727319259235	0.788241432028077	0.353355927625687
"cg14440376"	0.690604626737392	0.890369015021313	0.871977585679952	0.911897677256798	0.903660700538906
"cg07312601"	0.517603938812065	0.233522648183239	0.212215275214148	0.324291917523668	0.147013676076936
"cg17105005"	0.220744876597961	0.616994413177191	0.438705433994992	0.437111068863608	0.789574416683669
"cg12842791"	0.858994351182255	0.92618071958918	0.962923629269724	0.909062286600744	0.90106163646141
"cg09197332"	0.190586461623632	0.714536153981835	0.792656919651329	0.782302977872207	0.776984448633093
